,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
394,2021,1,9,5,0,1.17,10.4,153_del_mar_nearshore
395,2021,1,9,5,30,1.18,10.1,153_del_mar_nearshore
396,2021,1,9,6,0,1.24,10.1,153_del_mar_nearshore
397,2021,1,9,6,30,1.24,10.3,153_del_mar_nearshore
398,2021,1,9,7,0,1.16,9.9,153_del_mar_nearshore
399,2021,1,9,7,30,1.25,9.1,153_del_mar_nearshore
400,2021,1,9,8,0,1.16,10.0,153_del_mar_nearshore
401,2021,1,9,8,30,1.11,14.2,153_del_mar_nearshore
402,2021,1,9,9,0,1.34,14.2,153_del_mar_nearshore
403,2021,1,9,9,30,1.28,14.1,153_del_mar_nearshore
404,2021,1,9,10,0,1.37,10.0,153_del_mar_nearshore
405,2021,1,9,10,30,1.26,9.5,153_del_mar_nearshore
406,2021,1,9,11,0,1.47,9.9,153_del_mar_nearshore
407,2021,1,9,11,30,1.44,9.0,153_del_mar_nearshore
408,2021,1,9,12,0,1.56,8.4,153_del_mar_nearshore
409,2021,1,9,12,30,1.59,8.1,153_del_mar_nearshore
410,2021,1,9,13,0,1.5,14.0,153_del_mar_nearshore
411,2021,1,9,13,30,1.45,8.9,153_del_mar_nearshore
412,2021,1,9,14,0,1.61,9.6,153_del_mar_nearshore
413,2021,1,9,14,30,1.53,8.8,153_del_mar_nearshore
414,2021,1,9,15,0,1.33,8.1,153_del_mar_nearshore
415,2021,1,9,15,30,1.41,7.1,153_del_mar_nearshore
416,2021,1,9,16,0,1.48,7.3,153_del_mar_nearshore
